ts,qArr,instArr,startEx,endEx,flops
24.232000,24.204000,24.204000,24.204000,24.232000,26000000.000000
24.260000,24.234000,24.234000,24.234000,24.260000,26000000.000000
24.344000,24.318000,24.318000,24.318000,24.344000,26000000.000000
24.374000,24.348000,24.348000,24.348000,24.374000,26000000.000000
24.596000,24.570000,24.570000,24.570000,24.596000,26000000.000000
24.646000,24.620000,24.620000,24.620000,24.646000,26000000.000000
24.781333,24.713000,24.713000,24.713000,24.781333,26000000.000000
24.814444,24.722000,24.722000,24.722000,24.814444,26000000.000000
24.817444,24.724000,24.724000,24.724000,24.817444,26000000.000000
24.830778,24.744000,24.744000,24.744000,24.830778,26000000.000000
24.843000,24.790000,24.790000,24.790000,24.843000,26000000.000000
24.915000,24.889000,24.889000,24.889000,24.915000,26000000.000000
24.994000,24.968000,24.968000,24.968000,24.994000,26000000.000000
25.255000,25.229000,25.229000,25.229000,25.255000,26000000.000000
25.397000,25.354000,25.354000,25.354000,25.397000,26000000.000000
25.445000,25.370000,25.370000,25.370000,25.445000,26000000.000000
25.454000,25.376000,25.376000,25.376000,25.454000,26000000.000000
25.481000,25.410000,25.410000,25.410000,25.481000,26000000.000000
25.484000,25.419000,25.419000,25.419000,25.484000,26000000.000000
25.636000,25.602000,25.602000,25.602000,25.636000,26000000.000000
25.654000,25.620000,25.620000,25.620000,25.654000,26000000.000000
25.699000,25.658000,25.658000,25.658000,25.699000,26000000.000000
25.710000,25.669000,25.669000,25.669000,25.710000,26000000.000000
25.877000,25.850000,25.850000,25.850000,25.877000,26000000.000000
25.902000,25.875000,25.875000,25.875000,25.902000,26000000.000000
25.940000,25.906000,25.906000,25.906000,25.940000,26000000.000000
25.958000,25.924000,25.924000,25.924000,25.958000,26000000.000000
26.171000,26.127000,26.127000,26.127000,26.171000,26000000.000000
26.205000,26.144000,26.144000,26.144000,26.205000,26000000.000000
26.205000,26.144000,26.144000,26.144000,26.205000,26000000.000000
26.288000,26.262000,26.262000,26.262000,26.288000,26000000.000000
26.362000,26.336000,26.336000,26.336000,26.362000,26000000.000000
26.421000,26.395000,26.395000,26.395000,26.421000,26000000.000000
26.460000,26.434000,26.434000,26.434000,26.460000,26000000.000000
26.526000,26.500000,26.500000,26.500000,26.526000,26000000.000000
26.636000,26.610000,26.610000,26.610000,26.636000,26000000.000000
26.742000,26.716000,26.716000,26.716000,26.742000,26000000.000000
26.803000,26.764000,26.764000,26.764000,26.803000,26000000.000000
26.816000,26.777000,26.777000,26.777000,26.816000,26000000.000000
26.880000,26.854000,26.854000,26.854000,26.880000,26000000.000000
26.976000,26.950000,26.950000,26.950000,26.976000,26000000.000000
27.248000,27.222000,27.222000,27.222000,27.248000,26000000.000000
27.419000,27.393000,27.393000,27.393000,27.419000,26000000.000000
27.494000,27.454000,27.454000,27.454000,27.494000,26000000.000000
27.506000,27.466000,27.466000,27.466000,27.506000,26000000.000000
27.614000,27.570000,27.570000,27.570000,27.614000,26000000.000000
27.622000,27.578000,27.578000,27.578000,27.622000,26000000.000000
27.705000,27.679000,27.679000,27.679000,27.705000,26000000.000000
27.804000,27.778000,27.778000,27.778000,27.804000,26000000.000000
27.912500,27.843000,27.843000,27.843000,27.912500,26000000.000000
27.914500,27.844000,27.844000,27.844000,27.914500,26000000.000000
27.921000,27.857000,27.857000,27.857000,27.921000,26000000.000000
27.963000,27.937000,27.937000,27.937000,27.963000,26000000.000000
28.017000,27.976000,27.976000,27.976000,28.017000,26000000.000000
28.028000,27.987000,27.987000,27.987000,28.028000,26000000.000000
28.273000,28.247000,28.247000,28.247000,28.273000,26000000.000000
28.322000,28.292000,28.292000,28.292000,28.322000,26000000.000000
28.344000,28.314000,28.314000,28.314000,28.344000,26000000.000000
28.429000,28.403000,28.403000,28.403000,28.429000,26000000.000000
28.478000,28.452000,28.452000,28.452000,28.478000,26000000.000000
28.523000,28.497000,28.497000,28.497000,28.523000,26000000.000000
